Lemma,poscode,surface
"Wingfan Industria, Importacao E Exportacao De Ventilado",3,
"Wilson Mendes Slapelis Junior - Me",3,
"J.l.w.industria De Aparelhos Eletro Eletronicos Ltda",3,
"Rhino Brasil Industria E Comercio De Produtos Hidraulic",3,
"E L Brunialti - Epp",3,
"Emj Industria E Comercio De Protese Dentaria Ltda",3,
"Danilo Correa 32249232881 - Me",3,
"Maria Helena De Avelar - Me",3,
"Artacom Industria E Comercio De Artefatos De Couro Ltda",3,
"Wpc Center Importacao E Comercio De Portas Ltda",3,
"E. R. Correa Lisboa & Cia Ltda - Me",3,
"Luarc Brindes Comercial Ltda - Me",3,
"Jotaflex Comercial Ltda",3,
"Serdia Eletronica Industrial Ltda.",3,
"Adezan Industria De Embalagens E Servicos Ltda",3,
"G.r.a.t.o 333 Confeccoes Ltda - Me",3,
"Muscle Up Academia Ltda - Me",3,
"Empresa Brasileira De Correios E Telegrafos",3,
"Murilo Rech - Me",3,
"Pneumark Ltda. - Epp",3,
"Metalpuro Comercial Ltda - Epp",3,
"Imatec Produtos Magneticos Ltda - Epp",3,
"Josefa Edineuza Das Neves Teixeira",3,
"Gilson De Macedo Silva 09895019734",3,
"Alutent Estruturas Modulares Ltda - Epp",3,
"Passado Composto Comercio De Antiguidades - Eireli - Ep",3,
"Artes & Presentes Decora Brasil Ltda - Epp",3,
"L-imerys Industria E Comercio De Cal Ltda",3,
"Samtec America Latina Comercio Exterior Ltda",3,
"Medicatriz Industria E Comercio De Cosmeticos Ltda - Ep",3,
"Elizio Pereira - Me",3,
"Tetralon Ind E Com De Equipamentos Industriais Ltda",3,
"Marcos Jannuzzi - Me",3,
"C M J Friburgo Industria E Comercio De Artigos Do Vestu",3,
"Embale Industria De Plasticos Ltda",3,
"Ferreti Extrusoras Industria De Maquinas E Equipamentos",3,
"Global Steering Systems Do Brasil Industria De Componen",3,
"M S Matos - Epp",3,
"Ligia Simone De Souza Vianna - Me",3,
"Irmandade Da Santa Casa De Misericordia De Santos",3,
"Hospital De Clinicas De Porto Alegre",3,
"Pioneer Balloon Brasil Ltda",3,
"Marcela Christina Brunelli Lucas - Me",3,
"Jefferson Solenoidbras Limitada",3,
"Toyoda Koki Do Brasil Ind E Comercio De Maquinas Ltda",3,
"Hospital Porto Dias Ltda",3,
"Beltgroup Do Brasil Ltda. - Epp",3,
"Innext - Fabricacao E Comercializacao De Produtos Para",3,
"Bellt Industria E Comercio De Correntes Transportadoras",3,
"Adcos Unn Comercio De Cosmeticos Ltda",3,
"Raiz Brasil Importacao E Exportacao Eireli",3,
"Grif Rotulos E Etiquetas Adesivas Ltda.",3,
"Grf Dessecantes Ltda - Me",3,
"Gabisa Medical International Ltda - Epp",3,
"M Galteck Automacao Industrial Ltda - Me",3,
"Linda Flor Ind De Confeccoes Ltda  - Me",3,
"Ae Bezerra Amorim Cosmeticos - Me",3,
"Ivsom Instrumentos Musicais Eireli  - Me",3,
"T.w.b. Industria, Comercio, Importacao E Exportacao Ltd",3,
"Ibr Brasil Distribuidora De Equipamentos De Seguranca L",3,
"Incontrol Industria E Comercio De Medidores De Vazao E",3,
"Atr Technical Solutions Comercio E Servicos Em Equipame",3,
"Vexilom Emblemas Tecnicos Comerciais Ltda",3,
"Belgium Technology Comercio, Importacao E Exportacao Lt",3,
"Modelle Lingerie Ltda - Me",3,
"Vibrocontrol Tecnica E Comercial Ltda - Epp",3,
"Rede Facil Brasil Sp Ltda - Me",3,
"Barbara Moeata Eichhorn Torres - Epp",3,
"Hot Flowers Industria E Comercio De Acessorios Adultos",3,
"Pasini Cia Ltda",3,
"Logipack Maquinas E Dispositivos Ltda - Epp",3,
"Detra Hair Cosmeticos Ltda - Me",3,
"S. D. Moda Praia Ltda - Me",3,
"Nutrigold Do Brasil Suplementos Alimenticios Ltda - Epp",3,
"Tmpro Comercio E Importacao Ltda - Me",3,
"Vanderlei Tomazini Joias - Me",3,
"Remafe Ferramentas Especiais Ltda - Me",3,
"Amore Brasil - Comercio E Confeccao Ltda - Me",3,
"Tracpecas Comercio Imp.exp. De Pecas P/ Tratores Ltda -",3,
"Canoa Arte Indigena Ltda - Me",3,
"Turmalina & Cristal Ltda",3,
"Ghn Da Silva Confeccoes Ltda  - Me",3,
"Cristina Dos Santos Ferreira 02805264150",3,
"Capitolio Com Repr Importacao E Exportacao Ltda - Epp",3,
"Georgia Luiza De Andrade Costa - Me",3,
"Dados E Dadinhos Industria E Comercio De Roupas Ltda -",3,
"Dive Com Ind E Comercio Ltda - Epp",3,
"Inarmeg - Industria De Artefatos De Metais Gutz Ltda",3,
"Unique Intima Textil Ltda",3,
"Alfa Elevadores Limitada",3,
"E L Schroeder Representacoes Ltda - Epp",3,
"Somsc Comercio E Distribuicao Eireli - Epp",3,
"R. H. D. - Comercio De Confeccoes Eireli - - Epp",3,
"Blutag - Comercio De Equipamentos De Informatica Eireli",3,
"Mr. Hot Importacao E Exportacao Ltda - Me",3,
"Lapidart Ltda - Epp",3,
"Jushi Group (Bz) Sinosia Compositos Materiais Ltda.",3,
"Ahb Industria Comercio E Representacoes Ltda",3,
"Salvagnini Do Brasil - Comercio E Manutencao De Maquina",3,
"Sb Trade Comercio Exterior Ltda",3,
"Luiz Roberto Ferro - Me",3,
"Vivaz Distribuidora De Cosmetico Eireli - Epp",3,
"Dayker Cristiano Da Silva Cardoso",3,
"Distribuidora Record De Servicos De Imprensa S a",3,
"Irani Mantovani Junior - Me",3,
"Loadpress Importacao E Comercio Eireli",3,
"Brovind Do Brasil Industria E Comercio Ltda",3,
"Mrs Industria E Comercio De Dispositivos Ltda - Me",3,
"Incoflandres Industria E Comercio De Flandres Ltda",3,
"Azione Industria E Comercio De Confeccoes Ltda - Me",3,
"Rp3 Industria De Bolsas Ltda - Epp",3,
"Irh Press Do Brasil Editora Ltda.",3,
"Editora Betel",3,
"Mikael Dantas De Sousa - Me",3,
"Daniela Santiago Lindor 29826880850",3,
"Ns Sao Paulo Componentes Automotivos Ltda",3,
"Snj Industria De Materiais Eletricos E Eletronicos Ltda",3,
"Dablio Comercial De Produtos Manufaturados - Eireli",3,
"Welton Santos Batista 52808807287",3,
"Fortel Industria E Comercio Ltda - Epp",3,
"Rca Distribuicao E Representacao Comercial De Produtos",3,
"Embrasvet Empresa Brasileira Veterinaria Ltda - Epp",3,
"Primera Comercio, Importacao E Exportacao Ltda - Me",3,
"Luciane Grahl Luz",3,
"Amorim E Torres Ltda - Epp",3,
"Joao Reinert Textil Ltda",3,
"Editora Ponto Ltda - Epp",3,
"Ppw Industria Comercio Importacao E Exportacao Ltda",3,
"Maria Carolina F. R. De Lima - Me",3,
"Belica Militar Eireli - Epp",3,
"Novocouro Industria E Comercio De Couros Ltda",3,
"Editora Atheneu Ltda",3,
"Wts Joias - Industria E Comercio Ltda - Me",3,
"Elevatec Elevadores Tecnicos Ind Com Imp E Exp Ltda",3,
"Isacal Reparacao E Conserto De Artigos Do Vestuario Ltd",3,
"Lot Comercio De Mobiliarios Ltda - Epp",3,
"Haco Adesivos Ltda",3,
"Rafael & Robson Componentes Ltda - Epp",3,
"Reis & Lisboa Ltda - Epp",3,
"Portata Ventilacao E Exaustao Industrial Ltda - Me",3,
"Vuelo Pharma Ltda  - Me",3,
"Nargetec Industria E Comercio Ltda - Epp",3,
"Megalabel Acabamentos Graficos Ltda",3,
"Sanko-espumas Industria E Comercio Ltda",3,
"Rs Cafe Exportacao Importacao Ltda",3,
"Global Vision Tradebr, Comercio Internacional Ltda",3,
"Blast Fit Ltda - Me",3,
"Calimerio Antunes Cintra 74494392804",3,
"Areia Santa Comercio De Vestuario E Acessorios Ltda - M",3,
"Hiper Energy Do Brasil Solucoes Energeticas Ltda",3,
"A.t.m - Comercio De Produtos Cosmeticos Limitada - Epp",3,
"Isoforma Plasticos Industriais Ltda",3,
"Cooperativa Mista Dos Garde Esmer Do Est De Goias Ltda",3,
"Fan Store Entretenimento S.a",3,
"Phd Moda E Arte Ltda. - Me",3,
"Estamparia Vedute Ltda",3,
"Priscila Filipe Comercio De Aquarios Ltda - Me",3,
"H R S Tecnologia Industrial Ltda.",3,
"Tradestone Negocios Internacionais Ltda - Epp",3,
"Dgoias Industria De Alimentos Ltda - Epp",3,
"Acos Formosa Comercial E Industrial Ltda",3,
"A J Wergles - Me",3,
"Analogica Instrumentacao E Controle Ltda - Epp",3,
"Confeccoes Blue Beni Ltda - Me",3,
"Metalik Design Ltda - Me",3,
"Chibrascenter Separadores Ltda - Epp",3,
"Sem West Comercio De Sementes Ltda",3,
"Konnexion Comercio Internacional Eireli - Epp",3,
"Ryjor Confeccoes De Roupas Ltda - Me",3,
"Metaplat Do Brasil Comercial De Equipamentos Ltda - Epp",3,
"Tectron Eletronic Ltda - Me",3,
"F. Frameschi Etiquetas Eireli",3,
"Intt Comercio, Distribuicao, Importacao E Exportacao De",3,
"Pneumotronic Industria E Comercio Ltda - Epp",3,
"Allan Jair Kormann - Me",3,
"Bombas Leao S/a",3,
"Wagner Vilela Rosa 16791281839",3,
"C.e.r. Prateiro - Presentes E Pratas - Eireli - Me",3,
"Potechi Joias Ltda - Epp",3,
"Chenave Industria, Comercio E Exportacao De Artigos Do",3,
"T4e Industria, Comercio, Importacao E Exportacao Ltda.",3,
"A & a Industria E Comercio De Calcados Eireli  - Me",3,
"Varian Medical Systems Brasil Ltda.",3,
"Warbel Do Brasil Industria E Comercio Ltda - Epp",3,
"Mm Rezende Minerais De Colecao - Me",3,
"M C C Da Silva & Cia Ltda - Me",3,
"Enotarius Do Brasil Comercio Exterior Eireli",3,
"Hbs Oleohidraulica Do Brasil Ltda",3,
"Amarques Industria E Comercio De Roupas Ltda",3,
"Fortune Importacao E Exportacao Ltda",3,
"Gfb Grupo Franco Brasileiro De Com E Exp De Moveis Ltda",3,
"Stefam Vieira Amaral",3,
"Gr Group Confeccoes - Eireli - Me",3,
"Casa Da Retifica Distribuidora De Ferramentas E Pecas L",3,
"Pro Swim Atacadista De Material Esportivo, Mecanicos, E",3,
"Meplast Distribuidora De Produtos Plasticos Ltda",3,
"J a Cassiano De Freitas - Me",3,
"Centro Espirita Dr Bezerra De Menezes De Santo Andre",3,
"Groundprobe Do Brasil Servicos, Industria E Comercio De",3,
"Zanatta Casa Produtos De Ceramica Eireli - Epp",3,
"C.b.s. Medico Cientifica S/a",3,
"Ildinei Maria Dos Santos 33370850168 - Me",3,
"Diego Alberto Huck Eireli",3,
"Claudio Benedito De Almeida  - Me",3,
"Roder Maquinas E Equipamentos Ltda - Epp",3,
"Sivalski Industria Textil Ltda",3,
"Adrie Industria E Comercio De Confeccoes Eireli - Me",3,
"Multimidia Producoes Em Cd-rom Ltda - Epp",3,
"Sarfam Industria Comercio E Importacao Ltda",3,
"Conduvox Telematica Ltda - Epp",3,
"Fluxo Solucoes Integradas Ltda",3,
"Mara Lucia Da Silva Pereira 53212533153",3,
"Bwb Comercio E Confeccoes Ltda. - Epp",3,
"Dostum Industria, Comercio E Artigos De Decoracao Em Re",3,
"Hidropig Industria Comercio E Prestacao Servicos Ltda",3,
"Key Ex - Comercial Ltda",3,
"Unichem Farmaceutica Do Brasil Ltda.",3,
"Rcd Comercio De Cosmeticos Ltda - Me",3,
"Ortoneuro Comercio E Importacao De Material Hospitalar",3,
"New Resiquipe Importacao/exportacao E Comercio De Maqui",3,
"Hellen Simone Tasso Kitano",3,
"Zhr Acessorios Da Moda - Eireli - Me",3,
"Poderosa Estamparia E Servicos Ltda - Me",3,
"F. Mecal Mecanica E Caldeiraria Ltda",3,
"Maria Da Piedade Do Nascimento 39366030491",3,
"Dellas Industria De Lingerie Ltda - Me",3,
"Suprasonic Eletronica Ltda",3,
"K&k Difusao De Modas Ltda  - Me",3,
"Joca Industria E Comercio De Joias - Eireli",3,
"Premena Industria E Comercio Ltda",3,
"World Resources Company Do Brasil Ltda",3,
"High Company Ltda - Me",3,
"Juliana Curi - Me",3,
"Industria De Aluminio Ouro Branco Ltda - Me",3,
"Maca Fitness Confeccoes Ltda - Me",3,
"Confeccoes Manga Rosa Eireli  - Me",3,
"Ferragens Negrao Comercial Ltda",3,
"Schmidt Irmaos Calcados Ltda",3,
"R M Industria E Comercio Ltda",3,
"Manitowoc Crane Group (Brazil) - Guindastes Ltda",3,
"Zion Trade Service Eireli",3,
"Facev - Fundacao Artistica, Cultural E De Educacao Para",3,
"Leve Facil Comercializacao De Produtos Eireli  - Me",3,
"Anilhas Para Passaro E Aves Capri Industria E Comercio",3,
"Schunk Intec Tecnologia De Fixacao E Sistemas De Garras",3,
"Seagate Comercio Importacao E Exportacao Ltda - Me",3,
"Alice Caroline Batista",3,
"Signalworks Comercio Importacao E Exportacao Ltda",3,
"Assa Abloy Hospitality Brasil Importacao Exportacao De",3,
"Morena Tropycana Confeccoes Eireli  - Me",3,
"Fujitsu Ten Do Brasil Ltda.",3,
"Interscan Comercio Exterior Projetos E Automacao Ltda",3,
"Prana Comercio Exterior Ltda",3,
"Maria Salete Sturmer - Me",3,
"Magma - Comercio De Joias E Semi Joias - Eireli - Me",3,
"Kodak Alaris Brasil Comercio De Material Fotografico E",3,
"Nestor De Moura Jardim Neto",3,
"Pro Saude - Associacao Beneficente De Assistencia Socia",3,
"Plasmatec-bot Industria Aeronautica Eireli - Me",3,
"Fund De Apoio Ao Ensino Pesq E Assistencia Hcfmrpusp",3,
"J. B. Costi & Cia. Ltda - Epp",3,
"Associacao Dos Fornecedores De Cana De Piracicaba",3,
"Agrologic Tecnologia De Precisao Ltda - Me",3,
"Oncocentro Oncologia Clinica E Medicina Interna De Mina",3,
"Gaia Fitness Industria E Comercio De Moveis E Equipamen",3,
"Instituto De Cancer De Londrina",3,
"Jtz Industria E Comercio De Veiculos Ltda",3,
"Uniao Oeste Paranaense De Estudos E Combate Ao Cancer",3,
"Omnimed Ltda",3,
"Cisco Comercio De Artigos Esportivos Ltda - Epp",3,
"Superior Tecnologia Em Radiodifusao Ltda",3,
"Mc Construction Chemicals Brasil Industria E Comercio L",3,
"Pintsch Bamag Brasil Tecnologia Ferroviaria Ltda.",3,
"Tania De Fatima Buso Da Silva 07884395886",3,
"Genotec Comercio De Pecas E Equipamentos Ltda - Epp",3,
"Honda Lock Sao Paulo Industria E Comercio De Pecas Ltda",3,
"Waldete Soares Almeida 74651358772",3,
"Paladino Comercio De Produtos De Higiene Pessoal Ltda -",3,
"Applitech Industria E Comercio De Equipamentos Industri",3,
"King Comercial Ltda - Epp",3,
"Tws Comercio De Pecas Industriais Ltda - Epp",3,
"Mzf Confeccao Ltda - Me",3,
"Roberta Machado Dias - Me",3,
"Marcia Confeccoes Ltda - Me",3,
"Pb Especialidades Industria E Comercio De Artefatos De",3,
"Estilo Pack Produtos Sustentaveis Ltda",3,
"Pedra Bruta Comercio De Semi Joias Ltda - Me",3,
"Cristina Haberl - Me",3,
"Industrial Gas Service Eireli - Epp",3,
"Breno Cardozo Franciosi",3,
"Ellas Synergy Comercial Exportadora De Cafe Ltda",3,
"Izabella Confeccoes Ltda - Me",3,
"Perlima Metais Perfurados Ltda",3,
"Indusfacas Comercio E Beneficiamento Ltda",3,
"Sassaricando Confeccao E Comercio Ltda - Epp",3,
"Coneflan Comercio De Flanges Ltda - Me",3,
"V.l.v Brasil Comercio De Vinhos E Utensilios Eireli - M",3,
"Via Beleza Ltda  - Me",3,
"Controltec Controles E Montagens Eletromecanicas Ltda",3,
"Lemor Industria Mecanica Ltda",3,
"Inerco Consultoria Brasil Ltda.",3,
"Creative Wall Comercio Ltda - Me",3,
"Slinger Tecnology Comercio E Servicos De Identificacao",3,
"Unicharm Do Brasil Industria E Comercio De Produtos De",3,
"Tatiana Melissa a. De L. Franzon - Me",3,
"Targa Sa",3,
"Manufatura Brasil Ltda - Epp",3,
"Escovabras Industria E Comercio De Escovas Ltda - Epp",3,
"Dux Controle De Odores Ltda - Epp",3,
"Sil Solucoes Em Lubrificacao Ltda",3,
"Zord Hookah Acessorios Em Acrilico Eireli - Me",3,
"Dmr Ind. E Com. De Materiais Odontologicos Ltda",3,
"Rodolfo Costa Bardi & Cia Ltda - Me",3,
"Antalis Do Brasil Produtos Para a Industria Grafica Ltd",3,
"Bebeto Chaves Ltda - Me",3,
"Facility Evaneli Sistemas Eletronicos Dedicados Ltda -",3,
"Editora E Produtora Fonte Da Vida Ltda - Me",3,
"Andreas Werner Gietl",3,
"Mastertech Telecom Ltda  - Me",3,
"Hydromek Comercio De Equipamentos Hidraulicos Ltda",3,
"Editora13 Ltda. - Me",3,
"Colly Quimica Industria E Comercio Ltda - Epp",3,
"Bazuka Comercio De Confeccoes Ltda - Me",3,
"Bianco Comercio, Industria E Engenharia Ltda.",3,
"Orion Transfer Aplicacoes E Componentes Para Calcados L",3,
"Auxitel Do Brasil Industria E Comercio De Cabos E Equip",3,
"Pafer Industria E Comercio Ltda - Me",3,
"Metalurgica Brusantin Ltda",3,
"Brazil Best Buy Importacao E Exportacao Ltda",3,
"Rotograv Industria, Comercio E Servicos Ltda - Epp",3,
"Servintel International Limitada",3,
"Teleimport Eletronica Ltda - Epp",3,
"Rede Facil Sc Comercio De Alimentos Ltda - Me",3,
"Sky Comercio E Artes Graficas Do Brasil Ltda",3,
"Pef Industria Eletronica Ltda - Me",3,
"Joel De Melo - Me",3,
"Keven L. C. Pimentel - Epp",3,
"Gold Sports Industria E Comercio Ltda - Me",3,
"Renato Nascimento Crepaldi",3,
"Gobos Do Brasil Imagem Digital Ltda",3,
"Rj Comercio De Folheados Ltda - Me",3,
"Ju Brasil Comercio Eireli  - Me",3,
"A. H. M. Santos - Acessorios Do Vestuario - Me",3,
"Rocktec Industria E Comercio De Isolantes Termicos Serv",3,
"Banasil Industria E Comercio De Equipamentos Agricola L",3,
"Sempre Linda Cosmeticos Ltda.  - Me",3,
"Bknav Industria E Comercio Ltda",3,
"Rottary Comercial Ltda - Me",3,
"Instituto Brasileiro De Controle Do Cancer",3,
"Pdfa Empreendimentos E Participacoes Ltda",3,
"Brascolor Industria E Comercio De Etiquetas Ltda - Me",3,
"Mako Ind E Com De Equipamentos Fotograficos Ltda",3,
"Casa Del Vecchio Ltda. - Me",3,
"Skill Fitas E Etiquetas Ltda - Me",3,
"Lutz Precision Automotive Importacao E Exportacao Ltda",3,
"Oliveira & Brum Comercio De Cosmeticos Ltda - Me",3,
"Cadplast Industria E Comercio De Plastico Ltda",3,
"Rtb Geologia E Mineracao Ltda.  - Me",3,
"Amanda Do Amaral 34416596863",3,
"Zydus Nikkho Farmaceutica Ltda",3,
"Itw - Comercial Importadora E Exportadora Ltda",3,
"Sigmatech Sistemas Eletronicos Limitada - Epp",3,
"Neon Comercial Ltda",3,
"Mota & Luz Comercio De Semi-joias E Acessorios Ltda - M",3,
"F a De Almeida Campos Confeccoes - Me",3,
"Spazio Surreale Galeria E Eventos Eireli - Me",3,
"Contech Industria E Comercio De Equipamentos Eletronico",3,
"Moca Faceira Confeccoes Ltda - Me",3,
"Sanertel Solucoes Magneticas Industria E Comercio Ltda",3,
"Montreal Industria De Tapetes Ltda - Epp",3,
"Flore Rio Comercio De Roupas - Eireli - Me",3,
"Nhs Industria E Comercio De Ferramentaria Ltda - Epp",3,
"Fargon Engenharia E Industria Ltda",3,
"Meu Copo Eco Comercio E Locacoes Ltda - Me",3,
"Metalurgica Scain Ltda - Me",3,
"Linak Do Brasil Comercio De Atuadores Ltda.",3,
"Vondel Industria E Comercio De Maquinas E Componentes E",3,
"Nanox Tecnologia S/a",3,
"Transformadores Minuzzi Ltda - Epp",3,
"Palhas Da Terra Ii Comercio De Bijuterias Ltda - Me",3,
"Alan Deilon De Almeida Oliveira 39766978859",3,
"Passeio Pisos E Revestimentos Cimenticios Ltda - Epp",3,
"Master Do Brasil Importacao E Comercio Ltda",3,
"Engtech Ltda - Me",3,
"Pormade Portas De Madeiras Decorativas Ltda",3,
"Industria Metalurgica Lipos Ltda",3,
"Faci Comercio De Pecas Ltda - Me",3,
"Volla Acessorios Comercio De Bijouterias Eireli - Me",3,
"Quatro Zero Nove - Comercio De Bolsas E Acessorios Ltda",3,
"Amazon Galvanica E Industria De Artefatos De Metal Ltda",3,
"Jb Montagem E Restauracao De Instrumentos Musicais Ltda",3,
"Rubens Dias De Amorim",3,
"Aruja Precision Industria De Moldes Ltda - Me",3,
"Infini Ltda - Me",3,
"Bandeirante Energia S/a",3,
"Lefah Moda Comercio De Roupas E Acessorios Ltda - Epp",3,
"Benedita a. Pinheiro De Siqueira - Me",3,
"Fujitsu General Do Brasil Ltda.",3,
"Mobilia Bonita Industria E Comercio De Moveis Eireli",3,
"Pingo D'agua Industria E Comercio De Confeccoes Ltda -",3,
"Capricci - Comercio Importacao E Exportacao De Semijoia",3,
"Carlos Carnier Amparo",3,
"Refri-sylam Industria De Pecas, Compressores Para Refri",3,
"Zeloso Industria E Comercio Ltda",3,
"Only You Industria E Comercio De Confeccoes Ltda - Me",3,
"Brunno B Jahara Studios",3,
"Yaluk, Miotto & Teixeira Confeccoes Ltda  - Me",3,
"Josefa Maria Da Silva",3,
"Djalma a Gomes Pinto - Me",3,
"Jailson Aires Pimenta",3,
"Proen-ter Comercio De Pecas Automotivas Ltda - Me",3,
"Eberhardt Comercio E Assistencia Tecnica Ltda - Me",3,
"Rosa Pinheiro Semi Joias Ltda - Me",3,
"G Blues Industria E Comercio Ltda - Epp",3,
"Sky Trade Importacao E Exportacao Ltda",3,
"Luciana De Oliveira",3,
"Suzanne Verba Reboh - Me",3,
"Morro Vermelho Taxi Aereo Ltda",3,
"Spectrum Geo Do Brasil Servicos Geofisicos Ltda.",3,
"Estrellas Cabeleireiros Ltda - Me",3,
"Zanato & Zanato Ltda - Epp",3,
"Tania Terpins Decoracoes - Epp",3,
"Joint Bill Representacoes Comerciais Ltda",3,
"Qualitat Comercio De Confeccoes - Eireli - Epp",3,
"G S Modas & Acessorios Ltda - Me",3,
"Sdflc Brasil Industria E Comercio Ltda",3,
"Sanplast Industria E Comercio De Plasticos Ltda",3,
"Gabriel Rodrigues De Freitas - Me",3,
"Lirium Bijuterias Ltda - Me",3,
"Master Brau Comercial Importadora E Exportadora Ltda",3,
"Vanessa De Mesquita Da Silva",3,
"Maquinas Caetano Ltda - Me",3,
"Direta Import Comercio Exterior Ltda - Me",3,
"Dncm Industria E Comercio De Maquinas Ltda - Epp",3,
"Novasistemas Engenharia E Comercio Ltda - Epp",3,
"Fun Mask Produtos Divertidos Ltda  - Me",3,
"Cleuza Aparecida De Castro Rezende - Epp",3,
"Df Robotica Comercio E Reparo De Equipamentos Industria",3,
"Industria Metalurgica Tupa Ltda",3,
"Naturall Comercio De Produtos Naturais E Apicolas Ltda",3,
"Molecular Brasil Limitada",3,
"Dokcar Comercial Ltda - Epp",3,
"Laboratorio Tayuyna Ltda",3,
"Acetec - Nao Tecidos, Comercio E Servicos Ltda - Epp",3,
"Mincarone, Ruiz E Cia Ltda",3,
"Aladim Decoracoes Ltda",3,
"Confeccoes Delicadas Ltda - Me",3,
"Fullfighter Sports Gear Ltda - Epp",3,
"Libertis Moda Comercio De Roupas Ltda  - Me",3,
"D.v.p. Brasil Comercio, Importacao E Exportacao De Bomb",3,
"Flyjet Air Center - Empreendimentos E Participacoes Ltd",3,
"Ciclo Farma Industria Quimica Eireli",3,
"Newfix Industria E Comercio Ltda .",3,
"Victor Favero Kreimer Cunha Lopes",3,
"Ccp - Comercio De Roupas Ltda - Me",3,
"Phorte Editora Ltda - Epp",3,
"Gira Axe Distribuidora Comercio E Decoracoes Ltda  - Me",3,
"New Comercio, Industria, Importacao E Exportacao Inc. L",3,
"Orthwell Comercial E Importadora Ltda - Me",3,
"Promedon Do Brasil Produtos Medico Hospitalares Ltda",3,
"Steindorff Comercio De Veiculos Ltda - Me",3,
"Daniel Brandeburgo Hulse - Me",3,
"Schwartz & Cia Ltda",3,
"Agrocitros Mudas E Produtos Agricolas Ltda - Epp",3,
"Jackeline Pereira Maria - Me",3,
"Fundacao Antonio Jorge Dino",3,
"Jyk Comercio Varejista De Produtos Naturais Ltda - Me",3,
"Global Industria, Comercio E Galvanoplastia Eireli - Ep",3,
"Realize Beleza Ltda - Epp",3,
"Mb Comercio De Bijuterias E Acessorios Ltda - Me",3,
"Arris Industria Eletronica Do Brasil Ltda",3,
"Alexandra Aparecida Ramos 03572423945",3,
"Saulo Portugal Simao",3,
"Lcpetry Comercio Importacao E Exportacao Ltda",3,
"L.t. Estamparia Ltda - Me",3,
"Transmai Equipamentos Medicos Hospitalares Ltda - Epp",3,
"Gabriela Pires Bijuterias E Semi-joias Ltda - Me",3,
"Rhoma Campinas Comercial Ltda - Me",3,
"Riguette & Silva Ltda - Me",3,
"Alctel Telecomunicacoes E Informatica Ltda",3,
"Acao Social Claretiana",3,
"Mahr Do Brasil Ltda",3,
"Blinda-industria E Comercio Ltda",3,
"Carga Nobre Livros Ltda - Epp",3,
"Corzus Industria E Comercio De Eletronicos Ltda - Epp",3,
"Yutaka Do Brasil Ltda.",3,
"Alessandra M G Souza Confeccoes",3,
"Yller Biomateriais S.a.",3,
"Kidsplash Roupas E Acessorios Infantis - Eireli - Me",3,
"Centec America Latina Comercio Ltda",3,
"Sagemcom Brasil Comunicacoes Ltda",3,
"Estudio Manus - Arte, Projeto E Objeto Ltda - Me",3,
"Thiago Vieira Barros Farias 01304235483",3,
"Marcelo Da Silva Porto Confeccoes Ltda - Epp",3,
"Langge Galvanoplastia Ltda.  - Me",3,
"Pfb Polifilm Do Brasil Peliculas Auto Adesivas Ltda",3,
"Jardin Criacao De Moda E Confeccao Ltda - Epp",3,
"Maria Jose Aires De Araujo Pimenta",3,
"Zunn Industria E Comercio De Alimentos Ltda - Me",3,
"Sante Industria E Comercio De Calcados Ltda - Me",3,
"Tecnoserv Industria Com Imp Exportacao Ltda",3,
"Nosso Turbo Industria E Comercio De Pecas Automotivas E",3,
"Ibatech Tecnologia Ltda",3,
"R Gazito - Acessorios Para Motos - Epp",3,
"Micropress Ltda",3,
"Equipalcool Sistemas Eireli",3,
"Tes Tecnologia Sistemas E Comercio Ltda",3,
"Snf Do Brasil Ltda",3,
"Benklin Solucoes Em Matrizes Ltda - Me",3,
"Thyssenkrupp Infrastructure Brasil Ltda.",3,
"Total Linhas Aereas S.a",3,
"Leonilda Fitas Personalizadas Eireli  - Me",3,
"Casa De Saude Santa Marcelina",3,
"Sebastiao Raphael Junior",3,
"Powertemp Tecnologia Industrial Ltda - Epp",3,
"Irmandade Nossa Senhora Das Merces De Montes Claros",3,
"Associacao Boa Semente",3,
"Associacao Hospital De Caridade Ijui",3,
"Suntech Supplies Industria E Comercio De Produtos Otico",3,
"Segredo Da Paixao Industria E Comercio De Lingerie Ltda",3,
"Binario Distribuidora De Equipamentos Eletronicos Ltda",3,
"Ethos Industrial Ltda.",3,
"Gabriela Tayze Ramos Silva 00267729227",3,
"Sagec Maquinas Limitada",3,
"Jock Comercial Ltda - Me",3,
"Santec Com.de Mat.eletricos Mont.e Manut.de Equip. Ltda",3,
"Infinitu X Comercio De Produtos Ecologicos Ltda",3,
"Bio Controle - Metodos De Controle De Pragas Ltda",3,
"Cowmisetas Comercio De Artigos Do Vestuario - Eireli",3,
"Acqua Norte Comercial Importadora E Exportadora Ltda",3,
"F & F Montagem E Comercio De Acessorios Automotivos Ltd",3,
"Alfatronic Automacao Ltda.",3,
"Rai Ingredients Aromas E Fragrancias Ltda.",3,
"Zampieri & Lages Importacao E Exportacao Ltda - Epp",3,
"G. W. Lucca Calcados Ltda - Me",3,
"Silene Aparecida Costa - Me",3,
"Megaron Comercio De Pecas Multimarcas Eireli - Me",3,
"Logitrade Servicos E Comercio Exterior Ltda - Epp",3,
"Groeneveld Comercial E Importadora Ltda",3,
"Rsv Gemas Ltda - Me",3,
