Lemma,poscode,surface
"Flex Aero Taxi Aereo Ltda",3,
"Fermavi Eletroquimica Ltda",3,
"Group Stone Rio Industrial, Exportadora E Importadora L",3,
"Fcc - Industria E Comercio Ltda.",3,
"Dover Do Brasil Ltda.",3,
"Exportadora De Eletrodomesticos Yeshua Ltda - Me",3,
"Vitoria Ship Fornecedora De Navios Ltda",3,
"X Lentes Comercio De Artigos Opticos Eireli",3,
"Importadora E Exportadora Acrevi Ltda",3,
"Art Sul Marmores E Granitos Ltda",3,
"Angramar Granitos E Marmores Ltda",3,
"Nlf Goldtrade Comercial Importacao E Exportacao Ltda",3,
"Mega Steel Industria Mecanica Eireli",3,
"San Rafael Sem E Cereais Ltda",3,
"Maranata Salineira Do Brasil Ltda",3,
"Chain Sistemas E Servicos Para O Mercado De Arte Ltda.",3,
"Pallettimber Embalagens De Madeira Ltda",3,
"Maxima Industria De Moveis Ltda",3,
"Gomercindo Fabricio De Oliveira & Cia Ltda",3,
"Calcados Q Sonho Ltda",3,
"Intercement Brasil S.a.",3,
"Impextraco Latin America Comercio E Industria De Produt",3,
"Usina Uniao E Industria Sa",3,
"Mills Estruturas E Servicos De Engenharia S/a",3,
"Eltek Sistemas De Energia Industria E Comercio S.a.",3,
"Sena Madeiras Ltda",3,
"Associacao Comunitaria De Producao E Comercializacao Do",3,
"Estiva Refratarios Especiais Limitada",3,
"Hewlett Packard Computadores Ltda",3,
"Pinc-is Tigre Ltda",3,
"Rio Grande Tabacos Ltda.",3,
"Lume Ceramica Ltda",3,
"Frigorifico Rainha Da Paz Ltda.",3,
"Armco Staco S.a. Industria Metalurgica",3,
"Tofoli Ind. E Com. De Madeiras Ltda",3,
"Bcm - Industria E Comercio De Couros Ltda.",3,
"Liner Brasil Industria E Comercio Ltda - Me",3,
"Brasdril Sociedade De Perfuracoes Ltda",3,
"Cristal Mineracao Do Brasil Ltda",3,
"Novametal Do Brasil Ltda.",3,
"S & C Electric Do Brasil Limitada",3,
"Comexport Trading Comercio Exterior Ltda",3,
"Kemin Do Brasil Ltda",3,
"C R Bruner Industria E Comercio Ltda. - Epp",3,
"Alcool Ferreira S a",3,
"Eisenmann Do Brasil Equipamentos Industriais Ltda",3,
"Hercosul Alimentos Ltda",3,
"Kuhn Do Brasil S/a - Implementos Agricolas",3,
"Petrobras Transporte S.a - Transpetro",3,
"Laboratorio Bio-vet S.a.",3,
"Epson Paulista Ltda",3,
"Boa Esperanca Industria Com E Export De Madeiras Ltda",3,
"Com Ind Matsuda Imp Exportadora Ltda",3,
"Pwr Mission Industria Mecanica S/a",3,
"Bann Quimica Ltda.",3,
"Canelhas Comercio Importacao E Exportacao Ltda",3,
"Ferraz Maquinas E Engenharia Ltda",3,
"Forteligas - Importacao, Exportacao E Comercio De Ligas",3,
"Best Brasil Industrial De Couros Ltda.",3,
"Eletrofrio Refrigeracao Ltda.",3,
"Ln Guerra Industria E Comercio De Madeiras Ltda",3,
"Panatlantica S.a.",3,
"Termolar Sa",3,
"Excel Produtos Eletronicos Ltda",3,
"Rotoline Equipamentos Industriais Ltda",3,
"Platina Cosmeticos Ltda - Epp",3,
"Amsterdam Sauer Joalheiros Ltda",3,
"Sgd Brasil Vidros Ltda",3,
"Sabagram -sabadine Granitos E Marmores Ltda",3,
"Amcor Flexibles Brasil Ltda",3,
"Polimentos Correa - Industria E Comercio De Metais Ltda",3,
"Unique Rubber Technologies Ltda.",3,
"Moveis Rodial Ltda",3,
"Pettenati Sa Industria Textil",3,
"Metalurgica Schadek Ltda",3,
"Lasa Linhares Agroindustrial Sa",3,
"Siderurgica Bandeirante Limitada",3,
"Peppy Pet Industria E Comercio De Alimentos Para Animai",3,
"Bundy Refrigeracao Brasil Industria E Comercio Ltda.",3,
"Atlas Compensados Industria E Comercio Ltda",3,
"Calcados Itapua S/a - Cisa",3,
"Totalita Industria De Moveis Ltda.",3,
"Cris Frutas Ltda",3,
"Dex Pecas E Componentes Para Veiculos Ltda",3,
"Cvl Comercio E Representacoes De Produtos Alimenticios",3,
"Ind Com E Exp De Madeiras Tupinamba Ltda - Epp",3,
"Stahl Brasil Sa",3,
"Curtume Fridolino Ritter Ltda",3,
"Dfl Industria E Comercio S/a",3,
"Kienast & Kratschmer Ltda",3,
"Rulli Standard Industria E Comercio De Maquinas Ltda",3,
"J De a Rocha Da Silva Eireli - Me",3,
"Formaset Industrial Ltda",3,
"Sol Panamby Specialty Coffees Ltda.",3,
"Bralyx Maquinas Industria E Comercio Ltda",3,
"Zegla - Industria De Maquinas Para Bebidas Ltda",3,
"Carajas  Comercio Importacao E Exportacao - Eireli - Me",3,
"Black Leather Comercio De Couros Ltda.",3,
"Consorcio Andrade Gutierrez-camargo Correa - Linha 5 -",3,
"Agropecuaria Vitamais Ltda",3,
"Industria De Maquinas Kreis Ltda",3,
"Getti Quimica Ltda",3,
"Rockfibras Isolantes Ltda.",3,
"Arrozeira Adib Peixoto Ltda - Epp",3,
"Msu Brasil Agropecuaria Ltda",3,
"Galderma Brasil Ltda",3,
"Metalbras Metalurgica Brasiliense Ltda.",3,
"Masa Da Amazonia Ltda",3,
"R C Gemas Ltda  - Me",3,
"Mhb Mineracao Brasileira Ltda",3,
"Silimed - Industria De Implantes Ltda",3,
"Elc Produtos De Seguranca - Industria E Comercio Ltda",3,
"Prc Sistemas De Propulsao E Tracao Ltda",3,
"Mineracao Juparana Ltda",3,
"Petrovina Sementes Ltda",3,
"Plastek Do Brasil Industria E Comercio Ltda",3,
"Mattoso Extratos Naturais Ltda",3,
"Tranter Industria E Comercio De Equipamentos Ltda.",3,
"Qgi Brasil S.a",3,
"Brandili Textil Ltda",3,
"Werner Calcados Ltda",3,
"Tangara Alimentos Ltda",3,
"Jisso Exportadora De Manufaturados Ltda",3,
"Comercio E Distribuicao De Produtos Br Ltda - Epp",3,
"Interferro Comercial Ltda",3,
"Associacao Das Testemunhas Cristas De Jeova",3,
"Amazon Timber Com. E Export. De Madeiras Eireli",3,
"Seara Alimentos Norte Ltda",3,
"Madeiras Eulide Ltda",3,
"Sonoco Do Brasil Ltda",3,
"Opetra Industria E Comercio De Travesseiros Ltda.",3,
"Mag Alianca Automoveis Do Brasil Ssc - Centro De Servic",3,
"Exportadora Florenzano Ltda",3,
"Gea Equipamentos E Solucoes Ltda",3,
"Solution Abc Comercio, Importacao E Exportacao Ltda",3,
"Mga Do Brasil Maquinas E Equipamentos Para Ceramicas Lt",3,
"Dakota Nordeste S/a",3,
"Rodolfo G Moraes & Cia Ltda",3,
"Trinseo Do Brasil Comercio De Produtos Quimicos Ltda.",3,
"Danfoss Do Brasil Industria E Comercio Ltda",3,
"Hengst Industria De Filtros Ltda",3,
"Nilit Americana Fibras De Poliamida Ltda.",3,
"Cooperativa Agricola Tupancireta Ltda",3,
"Cooperativa De Produtores Exportadores Do Vale Do Sao F",3,
"Brasil Exportacao De Marmores E Granitos Ltda",3,
"Ashland Polimeros Do Brasil Sa",3,
"Ruy R Da Rocha Produtos Ceramicos Ltda",3,
"Placa Comercio De Madeiras E Compensados Ltda",3,
"Smith International Do Brasil Ltda",3,
"Artabas Artefatos De Arame Bastos Ltda",3,
"Frutas Solo Ltda",3,
"Zaraplast S.a",3,
"Etirama Industria De Maquinas Ltda",3,
"Claramax Industria E Comercio De Papeis Ltda",3,
"Ask Produtos Quimicos Do Brasil Ltda",3,
"Agroindustrial Vista Alegre S/a",3,
"Sama Santa Marta Siderurgia Ltda",3,
"Artico S/a",3,
"Satake America Latina Ltda.",3,
"Belden Grass Valley Industria, Comercio E Servicos Ltda",3,
"Procopio Industria E Comercio Ltda",3,
"Codap Brasil Ltda",3,
"Sicad Do Brasil Fitas Auto Adesivas Ltda",3,
"Ceramica Porto Ferreira S.a.",3,
"Faganello Industria De Compensados - Eireli",3,
"Pedras Sao Joao Ltda",3,
"Toyobo Do Brasil Ltda.",3,
"Fabrica Auricchio Industria E Comercio De Metais Ltda",3,
"Granforte Polimentos Ltda - Epp",3,
"Mersen Do Brasil Ltda.",3,
"Luma Ventura Artefatos De Couro Ltda",3,
"Branyl Comercio E Industria Textil Ltda",3,
"Irce Industria De Condutores Eletricos Ltda",3,
"Andreazza Madeiras Ltda",3,
"Refrimate Engenharia Do Frio Ltda",3,
"Monte Alegre Comercial Ltda",3,
"Paulo Veloso Dos Santos",3,
"Halliburton Produtos Ltda.",3,
"Unique Stone Eireli - Epp",3,
"Cooperativa Arrozeira Extremo Sul Ltda",3,
"Industria De Moveis Notavel Ltda",3,
"Sociedade Comercial Toyota Tsusho Do Brasil Ltda",3,
"Dallo Madeiras Ltda",3,
"Invivo Nutricao E Saude Animal Ltda",3,
"Corlex Industria E Comercio De Produtos Plasticos Ltda",3,
"Folem Industria E Comercio S/a",3,
"Techint Engenharia E Construcao S/a",3,
"Gevas Brasil - Ltda",3,
"Tama Brasil Industria De Solucoes Em Embalagens Agricol",3,
"Agromond Industria E Comercio Internacional De Commodit",3,
"Master Marine - Comercio E Exportacao Ltda",3,
"Unitec Fabricacao De Materiais De Friccao E Sinterizaca",3,
"Pacific Shoes Industria E Comercio De Calcados Ltda",3,
"Paulo Kenji Shimohira",3,
"Essenceflora - Industria E Comercio De Oleos Essenciais",3,
"Pks Stone Comercio De Pedras Ltda - Epp",3,
"Brinox Metalurgica Sa",3,
"B B C Industria E Comercio Ltda",3,
"Construtora Chc Ltda",3,
"Alaide Cristina Barbosa Ulson Quercia",3,
"Arconic Industria E Comercio De Metais Ltda.",3,
"Industria E Comercio De Moveis Henn Ltda",3,
"Incase Industria Mecanica De Equipamentos Ltda",3,
"Gamesa Eolica Brasil Ltda.",3,
"''gerresheimer Plasticos Sao Paulo Ltda.''",3,
"Polenghi Industrias Alimenticias Ltda",3,
"Melhoramentos Cmpc Ltda",3,
"Cindex Comercio Industria E Exportacao De Madeira Eirel",3,
"Mahle Industry Do Brasil Ltda.",3,
"Vipi Industria, Comercio, Exportacao E Importacao De Pr",3,
"Coorstek Do Brasil Materiais Avancados Ltda",3,
"Cremer S.a.",3,
"Helix Sementes Ltda",3,
"Frigorifico Industrial Vale Do Piranga S/a",3,
"Carlos Ernesto Augustin",3,
"Fiacao Sao Bento Sa",3,
"Luxottica Brasil Produtos Oticos E Esportivos Ltda",3,
"Corcovado Granitos Ltda",3,
"Magna Do Brasil Produtos E Servicos Automotivos Ltda",3,
"Madescur Industria E Comercio De Madeiras Ltda",3,
"Mercantil Nova Era Ltda",3,
"Auto Color Materiais De Construcao Ltda.",3,
"Interdesign Moveis Ltda",3,
"P. Bianchini & Cia. Ltda",3,
"Altivo Pedras Ltda",3,
"Noko Quimica Ltda",3,
"Imply Tecnologia Eletronica Ltda",3,
"Bioline Fios Cirurgicos Ltda",3,
"Progeral Industria De Artefatos Plasticos Ltda",3,
"Almeida Martins Industria E Comercio Ltda",3,
"Euroalimentos Ltda",3,
"Wegmed - Caminhos Medicinais Ltda.",3,
"Plasutil-industria E Comercio De Plasticos Ltda",3,
"Dierberger Oleos Essenciais Sa",3,
"Golden Way Comercio Importacao E Exportacao Eireli - Me",3,
"Jensen & Son Dragagem Ltda",3,
"Papaiz - Udinese Metais Industria E Comercio Ltda.",3,
"Nasa Industrial Importacao E Exportacao De Manufaturado",3,
"Madeiras Goede Ltda - Epp",3,
"Zollern Transmissoes Mecanicas Ltda",3,
"Dudalina Sa",3,
"Wolf Seeds Do Brasil Ltda",3,
"Bordallo Artefatos De Couro Ltda",3,
"Coletti Produtos Siderurgicos Eireli",3,
"Martin-brower Comercio, Transportes E Servicos Ltda",3,
"Eletrica Danubio Industria E Comercio De Materiais Elet",3,
"G I W Comercio E Representacoes Ltda",3,
"Veyance Technologies Do Brasil Produtos De Engenharia L",3,
"Empresa Carioca De Produtos Quimicos S a",3,
"Dsf-servicos E Fornecedora De Navios Ltda",3,
"Dacarto Benvic Ltda.",3,
"Arvos Brasil Equipamentos Ltda",3,
"Phibro Saude E Nutricao Animal Ltda.",3,
"Bruning Tecnometal Ltda.",3,
"Cr Comercio De Metais Ltda",3,
"N. Mezzomo E Cia Ltda",3,
"Panini Brasil Ltda",3,
"Casco Do Brasil Ltda",3,
"Dalila Textil Ltda Em Recuperacao Judicial",3,
"Lincoln Electric Do Brasil Industria E Comercio Ltda",3,
"Rondonia Rural Agroindustrial Ltda - Me",3,
"Industria E Comercio De Doces Balsamo Ltda.",3,
"Cia De Cimento Itambe",3,
"Brok Fresh Fruit Comercial Ltda",3,
"Witzenmann Do Brasil Ltda.",3,
"Rb Alimentos Do Mar - Eireli",3,
"Maxi Rubber Industrias Quimicas Ltda",3,
"Friaves Industrial De Alimentos Ltda",3,
"Fockink Industrias Eletricas Ltda",3,
"Flutrol Comercio E Controle De Fluidos Ltda",3,
"J&f Investimentos S.a",3,
"Madeiras Nile Ltda",3,
"Schering-plough Industria Farmaceutica Ltda",3,
"Corning Comunicacoes Opticas S.a.",3,
"Dj Industria E Comercio De Moveis Ltda",3,
"Roll-tec Cilindro Ltda",3,
"Albea Do Brasil Embalagens Ltda.",3,
"Metal Service Maquinas E Equipamentos Ltda",3,
"Vescon Equipamentos Industriais Ltda",3,
"Nortec Quimica S.a.",3,
"Evertis Brasil Plasticos S/a",3,
"Sulina De Metais Sa",3,
"Embalatec Industrial Ltda",3,
"Sollu Calcados Ltda - Epp",3,
"Yazaki Do Brasil Ltda",3,
"Companhia Muller De Bebidas",3,
"Ptla Importacao E Exportacao Ltda.",3,
"The Valspar Corporation Ltda.",3,
"A. Pelucio Comercio E Exportacao Eireli - Em Recuperaca",3,
"Facex Comercio Exterior Ltda",3,
"Fast Industria E Comercio Ltda",3,
"Bequisa Industria Quimica Do Brasil Ltda",3,
"Kimberly -clark Brasil Industria E Comercio De Produtos",3,
"Usina Bom Jesus Sa",3,
"Moveis Rudnick S a",3,
"Cvb Comercio, Importacao E Exportacao De Pecas Ltda",3,
"Aidc Tecnologia Ltda",3,
"Batista & Cia Ltda",3,
"Condor S.a",3,
"Owens-illinois Do Brasil Industria E Comercio Ltda",3,
"Biosintetica Farmaceutica Ltda",3,
"Aleris Comercio E Exportacao De Produtos Para Nutricao",3,
"Via Italia Comercio E Importacao De Veiculos Ltda.",3,
"Paulo Kuczynski Escritorio De Arte Eireli",3,
"Metalurgica D S Ltda",3,
"Carl Zeiss Vision Brasil Industria Optica Ltda",3,
"Skaf Trade Comercio, Exportacao E Importacao Ltda",3,
"Associacao Torre De Vigia De Biblias E Tratados",3,
"Brv - Moveis Ltda.",3,
"Agropecuaria Vale Das Uvas Ltda.",3,
"Rossini Do Brasil Industria E Comercio De Plasticos E B",3,
"Tilibra Produtos De Papelaria Ltda.",3,
"Kodak Alaris Manaus Industria E Comercio De Material Fo",3,
"Cooperativa De Las Quarai Ltda",3,
"Vale Norte Industrial Mercantil Ltda",3,
"C Y Matsumoto",3,
"Marcenaria Sao Jose Ltda",3,
"Moveis Ripke Ltda",3,
"Laboratorios Vencofarma Do Brasil Ltda",3,
"Hba Hutchinson Brasil Automotive Ltda",3,
"Tex Foods Comercio Atacadista De Bovinos Ltda",3,
"Jorge Nunes & Cia Ltda - Epp",3,
"Sana Construcoes Ltda - Epp",3,
"Innova Ltda",3,
"Marelli Moveis Para Escritorio S/a",3,
"Industria De Madeira Sao Tomaz Eireli - Epp",3,
"Toyota Material Handling Mercosur Industria E Comercio",3,
"Bio-art Equipamentos Odontologicos Ltda",3,
"Germipasto Industria, Comercio, Importacao E Exportacao",3,
"Rio Concrem Industrial Ltda",3,
"Corex Importacao E Exportacao Ltda",3,
"Zeppini Industrial E Comercial Ltda",3,
"Vci Brasil Industria E Comercio De Embalagens Ltda",3,
"Cool Seed Industria E Comercio De Equipamentos Agricola",3,
"New Modelagem Ltda",3,
"Engemasa Engenharia E Materiais Ltda",3,
"Global Taxi Aereo Ltda",3,
"Arteflex Maximinas Equipamentos De Protecao Individual",3,
"Cilasi Alimentos S/a",3,
"Agape Distribuicao, Importacao E Exportacao De Marmores",3,
"Lozenge Intl Comercio, Importacao E Exportacao Eireli -",3,
"Doka Brasil Formas Para Concreto Ltda",3,
"Stampa Artefatos De Couro Ltda",3,
"Graffo Paranaense De Embalagens S.a.",3,
"Ortosintese Industria E Comercio Ltda",3,
"Zumax - Comercio Internacional Ltda.",3,
"Coex Comercio Exterior Ltda",3,
"Artecola Quimica S.a.",3,
"Brasil Lau-rent - Locacao De Maquinas E Equipamentos Lt",3,
"Yessinergy Do Brasil Agroindustrial Ltda",3,
"Vulkan Do Brasil Ltda.",3,
"Marcos Antonio Busato",3,
"Sanchez Cano Ltda",3,
"Amata S/a",3,
"Ipex Comercio Internacional Ltda",3,
"Ipa Industria De Produtos Automotivos Rgs Ltda",3,
"Cacique Artefatos De Couro Ltda",3,
"Coppersteel Bimetalicos Ltda",3,
"Mk Quimica Do Brasil Ltda",3,
"Maqfran Comercial Agricola Ltda",3,
"Simonetto Alimentos Ltda",3,
"Industria Eletromecanica Balestro Ltda",3,
"Exopro Industria, Comercio, Importacao E Exportacao S.a",3,
"Dynatech Industrias Quimicas Ltda",3,
"Sicor Brasil - Sociedade Industrial De Cordoaria Ltda",3,
"Italinea Industria De Moveis Ltda",3,
"Legep Mineracao Ltda",3,
"Ervateira Sao Mateus Ltda",3,
"Coplac Do Brasil Ltda",3,
"Granha Ligas Ltda",3,
"Krohne Conaut Instrumentacao Ltda",3,
"Usaflex - Industria & Comercio S/a",3,
"Emerick Comercio De Marmores E Granitos Ltda",3,
"Riwal Do Brasil Locacoes De Equipamentos Ltda",3,
"Hamaya Do Brasil Comercio De Produtos Reciclaveis Ltda",3,
"Moveis Provincia Industria E Comercio Ltda",3,
"Soma Solucoes Magneticas Industria E Comercio Ltda.",3,
"Pq Silicas Brazil Ltda.",3,
"Baruque Exportadora De Auto Pecas Ltda - Me",3,
"Simas Industrial De Alimentos S/a",3,
"Romeu Froelich",3,
"Paulista Business Comercio, Importacao E Exportacao De",3,
"M D Moveis Ltda",3,
"Mendes Wood Dm Arte Consultoria Ltda",3,
"Nexo International Comercio De Produtos Quimicos Ltda",3,
"Metalurgica Hassmann Sa",3,
"Tanquimica Industria E Comercio Ltda",3,
"Pg Quimica Ltda",3,
"Camanor Produtos Marinhos Ltda",3,
"Smb Automotive Ltda",3,
"Brazmix Comercial Exportadora De Bombas Para Mineracao",3,
"Xilolite S/a",3,
"Lucamoveis Transportes E Comercio De Madeiras Ltda",3,
"Cooperativa De Cafeicultores E Agropecuaristas",3,
"Pena Agro-florestal Madeireira Ltda",3,
"Ajebras Industria E Comercio De Bebidas Ltda.",3,
"Trevisan Comercio De Obras De Arte Ltda - Epp",3,
"Keihin Tecnologia Do Brasil Ltda",3,
"Bonduelle Do Brasil Produtos Alimenticios Ltda.",3,
"Mademafra Madeiras Ltda",3,
"Menegotti Industrias Metalurgicas Ltda Em Recuperacao J",3,
"Industrias Arteb S/a Em Recuperacao Judicial Em Recuper",3,
"Daviso Industria E Comercio De Produtos Higienicos S.a.",3,
"Contech Produtos Biodegradaveis S.a.",3,
"Ditalia Moveis Industrial Ltda",3,
"Sigvaris Do Brasil Industria E Comercio Limitada",3,
"Popcorn Industria E Comercio De Cereais Ltda",3,
"Menta Maquinas Agricolas Ltda.",3,
"Hidrotec Agricola Ltda - Epp",3,
"Expomafe Exportadora De Produtos Manufaturados Ltda",3,
"Baxter Hospitalar Ltda",3,
"Curacao Do Brasil Ltda",3,
"V W Industria E Comercio De Madeiras Ltda - Epp",3,
"Mexichem Brasil Industria De Transformacao Plastica Ltd",3,
"Brazil Original Minerais - Eireli - Epp",3,
"Ministerio Da Ciencia, Tecnologia, Inovacoes E Comunica",3,
"G.t.n. Granitos Ltda",3,
"Gheller Artefatos De Metais Ltda",3,
"Laminados Diwal Ltda",3,
"Comercio, Industria E Transporte Lopas S/a",3,
"Finamac Engenharia E Industrializacao De Equipamentos L",3,
"Dental Morelli Ltda",3,
"Tramontina Madeiras S.a.",3,
"Big Trading E Empreendimentos Ltda",3,
"Ab - Enzimas Brasil Comercial Ltda.",3,
"Dicon Importacao E Exportacao Ltda",3,
"Standard Tyres Industria E Comercio De Borrachas E Poli",3,
"I.h.w. Imp E Exp - Eireli - Epp",3,
"Trb Pharma Industria Quimica E Farmaceutica Ltda",3,
"Compensados Fiveply Ltda",3,
"Novus - Produtos Eletronicos Ltda",3,
"Samuel Maggi Locks",3,
"Rj Mineracao E Exportacao Ltda",3,
"Aguia Importacao E Exportacao Ltda - Me",3,
"Vibracoustic South America Ltda",3,
"Geroma Do Brasil Industria E Comercio Ltda",3,
"Industria E Comercio De Chopeiras Ribeirao Preto Ltda",3,
"Axletech Do Brasil Sistemas Automotivos Ltda.",3,
"Unimetal Industria Comercio E Empreendimentos Ltda",3,
"Golden Technology Ltda",3,
"Euro Scrap Ltda - Epp",3,
"Algimi Florestal Industria De Pisos De Madeiras Ltda",3,
"Mausa Sa Equipamentos Industriais",3,
"Newpark Drilling Fluids Do Brasil Tratamento De Fluidos",3,
"Butzke Importacao E Exportacao Ltda",3,
"Lamajo Comercial Ltda",3,
"Citygusa Siderurgia Ltda",3,
"Coelmatic Ltda",3,
"Artec Pisos E Revestimentos Ltda",3,
"Aethra Sistemas Automotivos S.a.",3,
"Seder Industria E Comercio De Moveis Ltda",3,
"Solutia Brasil Ltda.",3,
"Industria Marilia De Auto Pecas S/a",3,
"Sweet Distribuidora, Importacao E Exportacao De Cosmeti",3,
"Rcm Industria E Comercio E Exportacao E Importacao De S",3,
"Sete Linhas Aereas Ltda.",3,
"Ac Cafe S.a.",3,
"Ak Operacoes Do Brasil Ltda",3,
"Catalise Industria E Comercio De Metais Ltda",3,
"Brasil Manganes Corporation Mineracao S.a.",3,
"Italflor Industria E Comercio De Maquinas Agricolas Ltd",3,
"Ebara Industrias Mecanicas E Comercio Ltda",3,
"Avm Auto Equipamentos Ltda",3,
"Agrocomm Comercio Importacao E Exportacao De Alimentos",3,
"Acarai Exportacao E Importacao Ltda - Epp",3,
"Agro Amazonia Produtos Agropecuarios S.a.",3,
"Costa Negocios E Tecnologia Ltda",3,
"Bianchini Industria De Plasticos Ltda",3,
"Closure Systems International (Brazil) Sistemas De Veda",3,
"Barcamp Ltda",3,
"Sotreq S/a",3,
"Moveis Grossl Ltda",3,
"Free Way Artefatos De Couro Ltda",3,
"Interfruit Alimentos Ltda",3,
"Sense Eletronica Ltda",3,
"Japi S/a. Industria E Comercio",3,
"Bianka Cristine Pimentel Van Hoegaerden",3,
"Rudolph Foods Brasil Industria De Alimentos Ltda",3,
"Santa Felicidade Agropecuaria Ltda",3,
"Industria Ervateira Bonetes Ltda",3,
"Blue Cube Brasil Comercio De Produtos Quimicos Ltda",3,
"Rui De Queiroz Lopes Da Silva - Me",3,
"Giannone & Cia Ltda",3,
"Inab - Industria Nacional De Bebidas Ltda",3,
"Comercial Sima Ltda",3,
"Rr Shoes Comercio E Fabricacao De Calcados - Eireli",3,
"Nutrisul Sa Produtos Alimenticios",3,
"Puro Grao Industria E Comercio De Arroz E Soja Ltda",3,
"Empresa Brasileira Industrial, Comercial E Servicos Ltd",3,
"Polimold Industrial S/a",3,
"Frysk Industrial Ltda",3,
"Sul Brasil Exportadora De Manufaturados Ltda - Epp",3,
"Isogama Industria Quimica Ltda",3,
"Itw Do Brasil Industrial E Comercial Ltda",3,
"Tofoli Ind. E Com. Ltda. - Epp",3,
"Dhb Global Sistemas Automotivos S/a.",3,
"Cometais Industria E Comercio De Metais Ltda",3,
"Luis Sanches & Cia Ltda",3,
"Mobitec Brasil Ltda",3,
"Expotrevo Agro Ltda - Me",3,
"Alianca Metalurgica S a",3,
"Adriana Agricola Ltda",3,
"Cooperativa Estanifera De Mineradores Da Amazonia Legal",3,
"Internacional Mineracao Ltda",3,
"Embrafios Industria, Comercio E Exportacao Ltda",3,
"A. & R. Nutricao Animal Ltda.",3,
"Curtume Moderno S a",3,
"Fumex Tabacalera Ltda",3,
"Fort Exportacao & Importacao Ltda",3,
"Purea Industria Alimenticia Ltda",3,
"Nevestones Ltda - Me",3,
"Hy-line Do Brasil Ltda.",3,
"Sean Couros Ltda",3,
"Eyelevel Design Ltda",3,
"Gazin Industria E Comercio De Moveis E Eletrodomesticos",3,
"D Milton Calcados Ltda",3,
"Alaska-industria,comercio De Couros E Peles Ltda",3,
"Ticona Polymers Ltda",3,
"Fosforeira Brasileira S/a",3,
"Binotto Industria De Componentes Hidraulicos Ltda",3,
"Hidroenergia Engenharia E Automacao Ltda",3,
"Euro Metals Comercio De Metais Ltda",3,
"Agreste Cotton Agropecuaria Ltda",3,
"Piovan Do Brasil Industria E Comercio Ltda",3,
"Nevesgems Ltda  - Me",3,
"Takasago Fragrancias E Aromas Ltda",3,
"Katayama Alimentos Ltda.",3,
